Date,Part_ID,Price,Quantity,Cost,Revenue,Margin
2026-01-19,Air_Filter_D,17.44,301,7.01,5249.4400000000005,3139.4300000000003
2026-01-19,Shock_Absorber_E,133.43,36,61.03,4803.4800000000005,2606.4
2026-01-20,Brake_Pad_A,42.91,103,19.35,4419.73,2426.6799999999994
2026-01-20,Oil_Filter_B,14.61,316,5.24,4616.76,2960.9199999999996
2026-01-20,Spark_Plug_C,21.59,294,8.24,6347.46,3924.9
2026-01-20,Air_Filter_D,19.58,262,7.28,5129.959999999999,3222.5999999999995
2026-01-20,Shock_Absorber_E,110.59,53,62.4,5861.27,2554.07
2026-01-21,Brake_Pad_A,42.6,115,20.56,4899.0,2534.6000000000004
2026-01-21,Oil_Filter_B,15.29,301,5.06,4602.29,3079.23
2026-01-21,Spark_Plug_C,26.71,181,7.81,4834.51,3420.9000000000005
2026-01-21,Air_Filter_D,18.47,291,7.13,5374.7699999999995,3299.94
2026-01-21,Shock_Absorber_E,111.7,62,60.58,6925.400000000001,3169.4400000000005
2026-01-22,Brake_Pad_A,42.18,119,19.52,5019.42,2696.54
2026-01-22,Oil_Filter_B,14.1,335,5.1,4723.5,3015.0
2026-01-22,Spark_Plug_C,26.37,187,7.8,4931.1900000000005,3472.59
2026-01-22,Air_Filter_D,17.94,299,7.31,5364.06,3178.370000000001
2026-01-22,Shock_Absorber_E,131.76,41,57.95,5402.16,3026.2099999999996
2026-01-23,Brake_Pad_A,38.54,135,20.98,5202.9,2370.6
2026-01-23,Oil_Filter_B,15.79,313,5.09,4942.2699999999995,3349.1
2026-01-23,Spark_Plug_C,21.57,277,8.16,5974.89,3714.57
2026-01-23,Air_Filter_D,18.35,251,6.77,4605.85,2906.5800000000004
2026-01-23,Shock_Absorber_E,128.26,40,60.4,5130.4,2714.3999999999996
2026-01-24,Brake_Pad_A,42.1,109,19.36,4588.900000000001,2478.6600000000003
2026-01-24,Oil_Filter_B,13.12,338,5.02,4434.5599999999995,2737.7999999999997
2026-01-24,Spark_Plug_C,24.04,234,7.95,5625.36,3765.06
2026-01-24,Air_Filter_D,19.29,260,6.77,5015.4,3255.2
2026-01-24,Shock_Absorber_E,116.22,51,59.6,5927.22,2887.62
2026-01-25,Brake_Pad_A,42.81,96,20.77,4109.76,2115.84
2026-01-25,Oil_Filter_B,14.11,340,4.96,4797.4,3110.9999999999995
2026-01-25,Spark_Plug_C,23.04,230,7.88,5299.2,3486.8
2026-01-25,Air_Filter_D,18.29,261,6.96,4773.69,2957.1299999999997
2026-01-25,Shock_Absorber_E,124.51,48,60.28,5976.4800000000005,3083.04
2026-01-26,Brake_Pad_A,44.74,123,19.22,5503.02,3138.9600000000005
2026-01-26,Oil_Filter_B,13.55,356,5.02,4823.8,3036.6800000000003
2026-01-26,Spark_Plug_C,25.41,209,8.14,5310.69,3609.43
2026-01-26,Air_Filter_D,17.65,302,6.76,5330.299999999999,3288.7799999999997
2026-01-26,Shock_Absorber_E,116.74,59,59.3,6887.66,3388.96
2026-01-27,Brake_Pad_A,46.53,111,19.9,5164.83,2955.9300000000003
2026-01-27,Oil_Filter_B,16.16,297,5.01,4799.52,3311.55
2026-01-27,Spark_Plug_C,28.69,142,7.67,4073.98,2984.8400000000006
2026-01-27,Air_Filter_D,17.96,285,7.32,5118.6,3032.4
2026-01-27,Shock_Absorber_E,136.08,37,60.2,5034.96,2807.5600000000004
2026-01-28,Brake_Pad_A,49.26,97,20.53,4778.22,2786.8099999999995
2026-01-28,Oil_Filter_B,16.11,297,5.2,4784.67,3240.27
2026-01-28,Spark_Plug_C,25.18,198,7.75,4985.64,3451.14
2026-01-28,Air_Filter_D,22.38,245,7.34,5483.099999999999,3684.7999999999997
2026-01-28,Shock_Absorber_E,128.31,54,60.03,6928.74,3687.12
2026-01-29,Brake_Pad_A,47.68,99,20.64,4720.32,2676.96
2026-01-29,Oil_Filter_B,14.43,345,4.89,4978.349999999999,3291.2999999999997
2026-01-29,Spark_Plug_C,21.58,255,8.24,5502.9,3401.6999999999994
2026-01-29,Air_Filter_D,20.92,248,6.69,5188.160000000001,3529.04
2026-01-29,Shock_Absorber_E,108.49,67,61.64,7268.83,3138.95
2026-01-30,Brake_Pad_A,43.69,116,20.93,5068.04,2640.16
2026-01-30,Oil_Filter_B,13.72,341,5.25,4678.52,2888.2700000000004
2026-01-30,Spark_Plug_C,22.76,243,8.02,5530.68,3581.8200000000006
2026-01-30,Air_Filter_D,18.39,246,6.89,4523.9400000000005,2829.0
2026-01-30,Shock_Absorber_E,108.55,60,62.7,6513.0,2750.9999999999995
2026-01-31,Brake_Pad_A,46.1,112,20.81,5163.2,2832.4800000000005
2026-01-31,Oil_Filter_B,14.92,320,5.12,4774.4,3136.0
2026-01-31,Spark_Plug_C,25.5,194,8.08,4947.0,3379.4800000000005
2026-01-31,Air_Filter_D,19.94,238,7.01,4745.72,3077.34
2026-01-31,Shock_Absorber_E,131.77,32,61.94,4216.64,2234.5600000000004
2026-02-01,Brake_Pad_A,47.0,93,19.99,4371.0,2511.9300000000003
2026-02-01,Oil_Filter_B,14.99,308,4.91,4616.92,3104.64
2026-02-01,Spark_Plug_C,21.48,265,7.6,5692.2,3678.2000000000003
2026-02-01,Air_Filter_D,18.29,267,7.1,4883.429999999999,2987.73
2026-02-01,Shock_Absorber_E,110.26,53,62.41,5843.780000000001,2536.0500000000006
2026-02-02,Brake_Pad_A,47.95,93,19.62,4459.35,2634.69
2026-02-02,Oil_Filter_B,17.25,296,4.96,5106.0,3637.8399999999997
2026-02-02,Spark_Plug_C,25.89,193,7.92,4996.77,3468.2099999999996
2026-02-02,Air_Filter_D,22.58,239,7.27,5396.62,3659.0899999999997
2026-02-02,Shock_Absorber_E,111.68,55,60.46,6142.400000000001,2817.1000000000004
2026-02-03,Brake_Pad_A,45.6,104,19.63,4742.400000000001,2700.88
2026-02-03,Oil_Filter_B,16.27,278,5.08,4523.0599999999995,3110.8199999999997
2026-02-03,Spark_Plug_C,26.37,194,7.66,5115.78,3629.7400000000002
2026-02-03,Air_Filter_D,22.11,206,7.05,4554.66,3102.3599999999997
2026-02-03,Shock_Absorber_E,128.62,45,58.97,5787.900000000001,3134.2500000000005
2026-02-04,Brake_Pad_A,44.91,125,19.46,5613.75,3181.2499999999995
2026-02-04,Oil_Filter_B,14.09,330,4.94,4649.7,3019.4999999999995
2026-02-04,Spark_Plug_C,25.9,212,8.25,5490.799999999999,3741.7999999999997
2026-02-04,Air_Filter_D,17.19,309,6.69,5311.71,3244.5
2026-02-04,Shock_Absorber_E,111.19,65,62.5,7227.349999999999,3164.85
2026-02-05,Brake_Pad_A,45.01,107,20.08,4816.07,2667.5099999999998
2026-02-05,Oil_Filter_B,15.08,344,5.2,5187.52,3398.72
2026-02-05,Spark_Plug_C,22.89,243,7.69,5562.27,3693.6
2026-02-05,Air_Filter_D,21.77,227,7.08,4941.79,3334.63
2026-02-05,Shock_Absorber_E,108.96,63,60.8,6864.48,3034.08
2026-02-06,Brake_Pad_A,44.02,125,20.01,5502.5,3001.25
2026-02-06,Oil_Filter_B,13.03,389,5.01,5068.67,3119.7799999999997
2026-02-06,Spark_Plug_C,27.28,174,7.79,4746.72,3391.26
2026-02-06,Air_Filter_D,21.56,249,7.28,5368.44,3555.7199999999993
2026-02-06,Shock_Absorber_E,125.35,53,59.31,6643.549999999999,3500.1199999999994
2026-02-07,Brake_Pad_A,47.0,117,19.63,5499.0,3202.29
2026-02-07,Oil_Filter_B,14.5,324,5.0,4698.0,3078.0
2026-02-07,Spark_Plug_C,24.96,216,8.09,5391.360000000001,3643.92
2026-02-07,Air_Filter_D,22.27,275,6.68,6124.25,4287.25
2026-02-07,Shock_Absorber_E,136.89,45,57.88,6160.049999999999,3555.45
2026-02-08,Brake_Pad_A,40.19,109,20.8,4380.71,2113.5099999999998
2026-02-08,Oil_Filter_B,15.18,326,5.15,4948.68,3269.7799999999997
2026-02-08,Spark_Plug_C,27.87,211,7.66,5880.570000000001,4264.31
2026-02-08,Air_Filter_D,21.09,261,6.91,5504.49,3700.98
2026-02-08,Shock_Absorber_E,123.06,36,61.9,4430.16,2201.76
2026-02-09,Brake_Pad_A,41.04,120,19.24,4924.8,2616.0
2026-02-09,Oil_Filter_B,15.05,287,4.77,4319.35,2950.36
2026-02-09,Spark_Plug_C,22.05,259,7.62,5710.95,3737.37
2026-02-09,Air_Filter_D,20.44,278,6.74,5682.320000000001,3808.6000000000004
2026-02-09,Shock_Absorber_E,123.33,54,62.13,6659.82,3304.7999999999997
2026-02-10,Brake_Pad_A,50.48,104,20.49,5249.92,3118.96
2026-02-10,Oil_Filter_B,15.6,319,5.08,4976.4,3355.8799999999997
2026-02-10,Spark_Plug_C,23.71,225,7.61,5334.75,3622.5000000000005
2026-02-10,Air_Filter_D,21.19,241,6.87,5106.79,3451.12
2026-02-10,Shock_Absorber_E,111.67,60,60.8,6700.2,3052.2000000000003
2026-02-11,Brake_Pad_A,49.23,90,20.33,4430.7,2601.0
2026-02-11,Oil_Filter_B,15.77,334,5.18,5267.18,3537.06
2026-02-11,Spark_Plug_C,25.16,216,7.95,5434.56,3717.36
2026-02-11,Air_Filter_D,18.36,277,7.22,5085.72,3085.78
2026-02-11,Shock_Absorber_E,128.78,48,59.56,6181.4400000000005,3322.56
2026-02-12,Brake_Pad_A,51.38,93,19.46,4778.34,2968.56
2026-02-12,Oil_Filter_B,15.5,313,5.17,4851.5,3233.29
2026-02-12,Spark_Plug_C,26.53,202,7.89,5359.06,3765.28
2026-02-12,Air_Filter_D,22.61,255,6.76,5765.55,4041.75
2026-02-12,Shock_Absorber_E,118.17,52,62.8,6144.84,2879.2400000000002
2026-02-13,Brake_Pad_A,43.15,102,19.98,4401.3,2363.3399999999997
2026-02-13,Oil_Filter_B,14.78,315,5.16,4655.7,3030.2999999999997
2026-02-13,Spark_Plug_C,26.21,183,8.18,4796.43,3299.4900000000002
2026-02-13,Air_Filter_D,19.55,303,6.84,5923.650000000001,3851.13
2026-02-13,Shock_Absorber_E,104.28,79,58.89,8238.12,3585.81
2026-02-14,Brake_Pad_A,40.46,93,19.91,3762.78,1911.15
2026-02-14,Oil_Filter_B,13.86,328,5.01,4546.08,2902.7999999999997
2026-02-14,Spark_Plug_C,26.72,193,7.7,5156.96,3670.86
2026-02-14,Air_Filter_D,22.22,272,6.89,6043.84,4169.759999999999
2026-02-14,Shock_Absorber_E,136.5,30,62.83,4095.0,2210.1
2026-02-15,Brake_Pad_A,51.46,90,19.4,4631.4,2885.4
2026-02-15,Oil_Filter_B,16.75,322,5.13,5393.5,3741.6400000000003
2026-02-15,Spark_Plug_C,26.8,200,8.15,5360.0,3729.9999999999995
2026-02-15,Air_Filter_D,20.2,252,6.98,5090.4,3331.4399999999996
2026-02-15,Shock_Absorber_E,112.61,68,62.62,7657.48,3399.32
2026-02-16,Brake_Pad_A,40.48,127,20.81,5140.96,2498.0899999999997
2026-02-16,Oil_Filter_B,13.2,365,4.93,4818.0,3018.5499999999997
2026-02-16,Spark_Plug_C,28.41,193,7.61,5483.13,4014.4
2026-02-16,Air_Filter_D,18.78,274,7.33,5145.72,3137.3
2026-02-16,Shock_Absorber_E,104.54,70,57.56,7317.8,3288.6000000000004
2026-02-17,Brake_Pad_A,43.35,106,20.32,4595.1,2441.1800000000003
2026-02-17,Oil_Filter_B,15.92,285,5.09,4537.2,3086.55
2026-02-17,Spark_Plug_C,27.92,180,8.29,5025.6,3533.4000000000005
2026-02-17,Air_Filter_D,19.63,268,7.15,5260.84,3344.6399999999994
2026-02-17,Shock_Absorber_E,135.42,48,57.7,6500.16,3730.5599999999995
2026-02-18,Brake_Pad_A,42.18,99,20.47,4175.82,2149.29
2026-02-18,Oil_Filter_B,14.03,329,4.76,4615.87,3049.83
2026-02-18,Spark_Plug_C,27.17,182,8.24,4944.9400000000005,3445.2599999999998
2026-02-18,Air_Filter_D,20.97,248,6.96,5200.5599999999995,3474.4799999999996
2026-02-18,Shock_Absorber_E,114.2,68,62.0,7765.6,3549.6000000000004
2026-02-19,Brake_Pad_A,39.67,128,20.05,5077.76,2511.36
2026-02-19,Oil_Filter_B,13.72,359,5.04,4925.4800000000005,3116.12
2026-02-19,Spark_Plug_C,25.53,232,7.71,5922.96,4134.24
2026-02-19,Air_Filter_D,20.44,237,6.67,4844.280000000001,3263.4900000000002
2026-02-19,Shock_Absorber_E,120.48,41,62.6,4939.68,2373.08
2026-02-20,Brake_Pad_A,47.97,82,20.35,3933.54,2264.8399999999997
2026-02-20,Oil_Filter_B,16.78,298,5.23,5000.4400000000005,3441.9
2026-02-20,Spark_Plug_C,26.86,210,8.04,5640.599999999999,3952.2000000000003
2026-02-20,Air_Filter_D,20.69,252,6.82,5213.88,3495.2400000000002
2026-02-20,Shock_Absorber_E,107.16,64,62.5,6858.24,2858.24
2026-02-21,Brake_Pad_A,44.43,114,20.81,5065.0199999999995,2692.6800000000003
2026-02-21,Oil_Filter_B,15.31,334,4.88,5113.54,3483.62
2026-02-21,Spark_Plug_C,25.22,251,8.15,6330.219999999999,4284.57
2026-02-21,Air_Filter_D,22.77,227,7.3,5168.79,3511.6899999999996
2026-02-21,Shock_Absorber_E,128.9,41,57.21,5284.900000000001,2939.29
2026-02-22,Brake_Pad_A,49.47,108,19.71,5342.76,3214.08
2026-02-22,Oil_Filter_B,13.1,376,5.21,4925.599999999999,2966.64
2026-02-22,Spark_Plug_C,26.73,210,8.1,5613.3,3912.3000000000006
2026-02-22,Air_Filter_D,19.56,301,6.93,5887.5599999999995,3801.6299999999997
2026-02-22,Shock_Absorber_E,105.0,65,58.65,6825.0,3012.75
2026-02-23,Brake_Pad_A,41.24,121,20.6,4990.04,2497.44
2026-02-23,Oil_Filter_B,14.93,329,4.91,4911.97,3296.58
2026-02-23,Spark_Plug_C,24.33,240,7.78,5839.2,3971.999999999999
2026-02-23,Air_Filter_D,20.7,298,7.14,6168.599999999999,4040.8799999999997
2026-02-23,Shock_Absorber_E,130.85,50,62.75,6542.5,3404.9999999999995
2026-02-24,Brake_Pad_A,46.3,109,20.34,5046.7,2829.64
2026-02-24,Oil_Filter_B,16.05,293,4.82,4702.650000000001,3290.3900000000003
2026-02-24,Spark_Plug_C,25.04,220,7.87,5508.8,3777.3999999999996
2026-02-24,Air_Filter_D,21.99,251,6.86,5519.49,3797.6299999999997
2026-02-24,Shock_Absorber_E,121.75,55,62.49,6696.25,3259.2999999999997
2026-02-25,Brake_Pad_A,50.38,88,19.48,4433.4400000000005,2719.2000000000003
2026-02-25,Oil_Filter_B,12.77,350,5.11,4469.5,2680.9999999999995
2026-02-25,Spark_Plug_C,24.44,215,8.27,5254.6,3476.55
2026-02-25,Air_Filter_D,22.85,243,6.86,5552.55,3885.5700000000006
2026-02-25,Shock_Absorber_E,110.0,57,62.95,6270.0,2681.85
2026-02-26,Brake_Pad_A,38.26,120,20.43,4591.2,2139.6
2026-02-26,Oil_Filter_B,14.34,335,4.95,4803.9,3145.65
2026-02-26,Spark_Plug_C,22.02,263,8.23,5791.26,3626.77
2026-02-26,Air_Filter_D,20.4,276,6.92,5630.4,3720.4799999999996
2026-02-26,Shock_Absorber_E,105.54,71,59.81,7493.34,3246.8300000000004
2026-02-27,Brake_Pad_A,48.25,111,19.29,5355.75,3214.56
2026-02-27,Oil_Filter_B,15.55,285,4.94,4431.75,3023.85
2026-02-27,Spark_Plug_C,22.24,278,7.88,6182.719999999999,3992.08
2026-02-27,Air_Filter_D,17.18,317,7.07,5446.0599999999995,3204.87
2026-02-27,Shock_Absorber_E,136.98,33,61.79,4520.339999999999,2481.27
2026-02-28,Brake_Pad_A,45.34,91,20.22,4125.9400000000005,2285.9200000000005
2026-02-28,Oil_Filter_B,16.03,323,5.08,5177.6900000000005,3536.8500000000004
2026-02-28,Spark_Plug_C,22.87,244,8.36,5580.280000000001,3540.4400000000005
2026-02-28,Air_Filter_D,17.47,312,6.81,5450.639999999999,3325.92
2026-02-28,Shock_Absorber_E,120.21,56,61.68,6731.759999999999,3277.68
2026-03-01,Brake_Pad_A,49.32,125,20.19,6165.0,3641.25
2026-03-01,Oil_Filter_B,14.67,323,5.14,4738.41,3078.1900000000005
2026-03-01,Spark_Plug_C,21.42,286,7.91,6126.120000000001,3863.8600000000006
2026-03-01,Air_Filter_D,21.51,247,6.77,5312.97,3640.7800000000007
2026-03-01,Shock_Absorber_E,112.52,63,59.55,7088.759999999999,3337.11
2026-03-02,Brake_Pad_A,44.9,122,19.72,5477.8,3071.96
2026-03-02,Oil_Filter_B,13.86,342,5.12,4740.12,2989.0799999999995
2026-03-02,Spark_Plug_C,22.16,246,7.89,5451.36,3510.42
2026-03-02,Air_Filter_D,19.35,296,7.0,5727.6,3655.6000000000004
2026-03-02,Shock_Absorber_E,124.46,44,60.28,5476.24,2823.9199999999996
2026-03-03,Brake_Pad_A,44.28,121,20.77,5357.88,2844.71
2026-03-03,Oil_Filter_B,15.27,327,5.16,4993.29,3305.97
2026-03-03,Spark_Plug_C,25.76,219,8.04,5641.4400000000005,3880.6800000000007
2026-03-03,Air_Filter_D,17.37,284,6.69,4933.08,3033.12
2026-03-03,Shock_Absorber_E,108.1,75,58.69,8107.5,3705.7499999999995
2026-03-04,Brake_Pad_A,46.13,108,20.01,4982.04,2820.96
2026-03-04,Oil_Filter_B,15.04,338,5.05,5083.5199999999995,3376.6199999999994
2026-03-04,Spark_Plug_C,27.98,180,7.6,5036.4,3668.4000000000005
2026-03-04,Air_Filter_D,20.68,279,6.84,5769.72,3861.36
2026-03-04,Shock_Absorber_E,130.3,41,60.66,5342.3,2855.2400000000007
2026-03-05,Brake_Pad_A,40.54,141,20.98,5716.14,2757.96
2026-03-05,Oil_Filter_B,12.78,357,4.76,4562.46,2863.14
2026-03-05,Spark_Plug_C,26.74,205,7.81,5481.7,3880.65
2026-03-05,Air_Filter_D,19.67,285,7.14,5605.950000000001,3571.05
2026-03-05,Shock_Absorber_E,124.82,40,61.32,4992.799999999999,2539.9999999999995
2026-03-06,Brake_Pad_A,47.1,91,19.79,4286.1,2485.21
2026-03-06,Oil_Filter_B,14.01,330,5.07,4623.3,2950.2
2026-03-06,Spark_Plug_C,25.49,197,8.37,5021.53,3372.6399999999994
2026-03-06,Air_Filter_D,21.36,241,6.88,5147.76,3489.6800000000003
2026-03-06,Shock_Absorber_E,102.26,80,61.89,8180.8,3229.6000000000004
2026-03-07,Brake_Pad_A,43.1,114,19.48,4913.400000000001,2692.6800000000003
2026-03-07,Oil_Filter_B,16.0,325,5.0,5200.0,3575.0
2026-03-07,Spark_Plug_C,23.88,247,7.98,5898.36,3927.2999999999997
2026-03-07,Air_Filter_D,21.68,238,7.26,5159.84,3431.96
2026-03-07,Shock_Absorber_E,133.63,50,62.89,6681.5,3536.9999999999995
2026-03-08,Brake_Pad_A,43.37,118,20.96,5117.66,2644.3799999999997
2026-03-08,Oil_Filter_B,15.92,326,5.13,5189.92,3517.5399999999995
2026-03-08,Spark_Plug_C,27.06,201,7.99,5439.0599999999995,3833.07
2026-03-08,Air_Filter_D,17.66,307,6.89,5421.62,3306.39
2026-03-08,Shock_Absorber_E,107.85,60,62.52,6471.0,2719.7999999999993
2026-03-09,Brake_Pad_A,45.41,105,20.26,4768.049999999999,2640.7499999999995
2026-03-09,Oil_Filter_B,16.9,280,5.24,4732.0,3264.7999999999997
2026-03-09,Spark_Plug_C,24.03,221,8.4,5310.63,3454.23
2026-03-09,Air_Filter_D,20.6,218,6.99,4490.8,2966.9800000000005
2026-03-09,Shock_Absorber_E,116.62,60,62.6,6997.200000000001,3241.2000000000003
2026-03-10,Brake_Pad_A,45.47,114,19.29,5183.58,2984.52
2026-03-10,Oil_Filter_B,13.78,323,5.01,4450.94,2832.71
2026-03-10,Spark_Plug_C,23.66,234,7.73,5536.44,3727.62
2026-03-10,Air_Filter_D,20.24,245,7.02,4958.799999999999,3238.8999999999996
2026-03-10,Shock_Absorber_E,136.08,40,59.33,5443.200000000001,3070.0000000000005
2026-03-11,Brake_Pad_A,40.22,116,19.13,4665.5199999999995,2446.44
2026-03-11,Oil_Filter_B,14.84,337,4.76,5001.08,3396.96
2026-03-11,Spark_Plug_C,28.64,173,7.86,4954.72,3594.94
2026-03-11,Air_Filter_D,19.85,270,6.67,5359.5,3558.6000000000004
2026-03-11,Shock_Absorber_E,114.96,71,57.87,8162.16,4053.39
2026-03-12,Brake_Pad_A,46.23,121,19.3,5593.83,3258.5299999999997
2026-03-12,Oil_Filter_B,16.66,291,5.01,4848.06,3390.15
2026-03-12,Spark_Plug_C,27.63,214,7.61,5912.82,4284.28
2026-03-12,Air_Filter_D,22.53,209,7.01,4708.77,3243.6800000000003
2026-03-12,Shock_Absorber_E,119.28,58,62.61,6918.24,3286.86
2026-03-13,Brake_Pad_A,41.5,113,19.15,4689.5,2525.55
2026-03-13,Oil_Filter_B,15.49,330,5.1,5111.7,3428.7000000000003
2026-03-13,Spark_Plug_C,22.55,275,7.92,6201.25,4023.25
2026-03-13,Air_Filter_D,17.45,316,7.31,5514.2,3204.2400000000002
2026-03-13,Shock_Absorber_E,128.62,48,59.87,6173.76,3300.0
2026-03-14,Brake_Pad_A,45.83,110,20.68,5041.3,2766.5
2026-03-14,Oil_Filter_B,13.58,359,5.2,4875.22,3008.4199999999996
2026-03-14,Spark_Plug_C,27.88,186,7.92,5185.679999999999,3712.56
2026-03-14,Air_Filter_D,19.81,301,7.25,5962.8099999999995,3780.5599999999995
2026-03-14,Shock_Absorber_E,136.14,40,61.67,5445.599999999999,2978.7999999999993
2026-03-15,Brake_Pad_A,45.84,114,19.99,5225.76,2946.9000000000005
2026-03-15,Oil_Filter_B,16.61,305,4.8,5066.05,3602.0499999999997
2026-03-15,Spark_Plug_C,24.2,218,7.72,5275.599999999999,3592.64
2026-03-15,Air_Filter_D,21.14,264,6.71,5580.96,3809.52
2026-03-15,Shock_Absorber_E,128.26,50,62.39,6413.0,3293.4999999999995
2026-03-16,Brake_Pad_A,48.83,85,20.58,4150.55,2401.25
2026-03-16,Oil_Filter_B,12.87,331,5.12,4259.969999999999,2565.2499999999995
2026-03-16,Spark_Plug_C,25.01,213,8.19,5327.13,3582.66
2026-03-16,Air_Filter_D,18.93,277,7.04,5243.61,3293.53
2026-03-16,Shock_Absorber_E,115.05,63,61.77,7248.15,3356.6399999999994
2026-03-17,Brake_Pad_A,41.35,109,20.42,4507.150000000001,2281.37
2026-03-17,Oil_Filter_B,13.57,330,5.14,4478.1,2781.9
2026-03-17,Spark_Plug_C,23.7,245,8.01,5806.5,3844.0499999999997
2026-03-17,Air_Filter_D,17.11,315,6.98,5389.65,3190.95
2026-03-17,Shock_Absorber_E,117.18,56,59.17,6562.08,3248.5600000000004
2026-03-18,Brake_Pad_A,48.46,96,19.74,4652.16,2757.1200000000003
2026-03-18,Oil_Filter_B,14.65,339,4.8,4966.35,3339.1500000000005
2026-03-18,Spark_Plug_C,21.5,280,8.39,6020.0,3670.7999999999997
2026-03-18,Air_Filter_D,19.9,274,7.04,5452.599999999999,3523.64
2026-03-18,Shock_Absorber_E,124.83,60,59.98,7489.8,3890.9999999999995
2026-03-19,Brake_Pad_A,44.49,116,19.92,5160.84,2850.12
2026-03-19,Oil_Filter_B,12.82,353,5.16,4525.46,2703.98
2026-03-19,Spark_Plug_C,23.34,244,7.68,5694.96,3821.04
2026-03-19,Air_Filter_D,22.75,260,7.15,5915.0,4056.0
2026-03-19,Shock_Absorber_E,114.51,54,62.01,6183.54,2835.0000000000005
2026-03-20,Brake_Pad_A,40.85,130,20.84,5310.5,2601.3
2026-03-20,Oil_Filter_B,13.11,398,4.97,5217.78,3239.7200000000003
2026-03-20,Spark_Plug_C,28.55,162,8.02,4625.1,3325.86
2026-03-20,Air_Filter_D,20.09,276,7.15,5544.84,3571.44
2026-03-20,Shock_Absorber_E,127.65,39,60.41,4978.35,2622.3600000000006
2026-03-21,Brake_Pad_A,47.46,86,19.56,4081.56,2399.4
2026-03-21,Oil_Filter_B,15.03,344,4.81,5170.32,3515.6799999999994
2026-03-21,Spark_Plug_C,25.68,255,8.28,6548.4,4437.0
2026-03-21,Air_Filter_D,21.22,273,6.85,5793.0599999999995,3923.0099999999998
2026-03-21,Shock_Absorber_E,134.62,41,60.6,5519.42,3034.8200000000006
2026-03-22,Brake_Pad_A,39.94,137,20.75,5471.78,2629.0299999999997
2026-03-22,Oil_Filter_B,16.28,284,5.14,4623.52,3163.76
2026-03-22,Spark_Plug_C,24.38,205,8.19,4997.9,3318.9499999999994
2026-03-22,Air_Filter_D,22.19,249,6.9,5525.31,3807.21
2026-03-22,Shock_Absorber_E,114.34,56,60.65,6403.04,3006.6400000000003
2026-03-23,Brake_Pad_A,50.41,90,20.68,4536.9,2675.7
2026-03-23,Oil_Filter_B,16.09,345,4.82,5551.05,3888.1499999999996
2026-03-23,Spark_Plug_C,25.31,221,8.08,5593.509999999999,3807.8299999999995
2026-03-23,Air_Filter_D,18.08,303,6.95,5478.24,3372.39
2026-03-23,Shock_Absorber_E,126.46,48,58.82,6070.08,3246.7199999999993
2026-03-24,Brake_Pad_A,43.8,126,19.09,5518.799999999999,3113.4599999999996
2026-03-24,Oil_Filter_B,17.19,283,4.93,4864.77,3469.5800000000004
2026-03-24,Spark_Plug_C,26.79,189,7.93,5063.3099999999995,3564.54
2026-03-24,Air_Filter_D,17.71,301,7.08,5330.71,3199.63
2026-03-24,Shock_Absorber_E,106.31,60,61.88,6378.6,2665.8
2026-03-25,Brake_Pad_A,42.97,119,19.62,5113.43,2778.6499999999996
2026-03-25,Oil_Filter_B,12.84,389,5.16,4994.76,2987.52
2026-03-25,Spark_Plug_C,26.56,216,7.75,5736.96,4062.9599999999996
2026-03-25,Air_Filter_D,22.83,251,6.66,5730.33,4058.6699999999996
2026-03-25,Shock_Absorber_E,114.76,66,60.4,7574.160000000001,3587.76
2026-03-26,Brake_Pad_A,44.04,106,20.26,4668.24,2520.68
2026-03-26,Oil_Filter_B,13.84,339,4.98,4691.76,3003.54
2026-03-26,Spark_Plug_C,24.19,241,7.62,5829.79,3993.37
2026-03-26,Air_Filter_D,19.69,284,7.19,5591.96,3550.0
2026-03-26,Shock_Absorber_E,136.97,56,58.36,7670.32,4402.16
2026-03-27,Brake_Pad_A,51.18,93,20.41,4759.74,2861.61
2026-03-27,Oil_Filter_B,14.03,335,4.83,4700.05,3081.9999999999995
2026-03-27,Spark_Plug_C,21.73,260,7.7,5649.8,3647.8
2026-03-27,Air_Filter_D,19.83,283,6.81,5611.889999999999,3684.66
2026-03-27,Shock_Absorber_E,131.42,40,59.58,5256.799999999999,2873.5999999999995
2026-03-28,Brake_Pad_A,39.8,135,19.35,5373.0,2760.7499999999995
2026-03-28,Oil_Filter_B,14.36,350,4.84,5026.0,3332.0
2026-03-28,Spark_Plug_C,21.32,278,7.79,5926.96,3761.34
2026-03-28,Air_Filter_D,17.32,314,7.15,5438.4800000000005,3193.38
2026-03-28,Shock_Absorber_E,132.99,42,58.52,5585.58,3127.74
2026-03-29,Brake_Pad_A,44.62,107,20.68,4774.34,2561.58
2026-03-29,Oil_Filter_B,16.11,310,5.25,4994.099999999999,3366.6
2026-03-29,Spark_Plug_C,25.39,224,8.04,5687.360000000001,3886.4000000000005
2026-03-29,Air_Filter_D,22.66,225,6.76,5098.5,3577.5
2026-03-29,Shock_Absorber_E,130.52,33,58.79,4307.160000000001,2367.0900000000006
2026-03-30,Brake_Pad_A,45.19,107,20.91,4835.33,2597.9599999999996
2026-03-30,Oil_Filter_B,17.04,286,5.04,4873.44,3432.0
2026-03-30,Spark_Plug_C,23.03,237,7.94,5458.110000000001,3576.33
2026-03-30,Air_Filter_D,18.75,310,7.11,5812.5,3608.4
